act_date,resettable_device_id_or_app_instance_id,predicted_45
2021-06-19,44777733-075C-487C-9DDD-69535CE49A0F,2.0186849
2021-06-11,4477B807-9229-4A16-814C-02C028055E44,0.5
2021-05-23,448F98B3-ADD4-4472-BEF9-996506D6080E,0.93726724
2021-06-23,44938960-5040-4A30-924E-CEE3E5E1671B,3.1017885
2021-06-13,449D5532-6647-46F9-BD2C-CC56A75F7A5D,2.7977064
2021-06-04,44A4AA4E-B157-4804-B734-EF015ECA2335,3.462733
2021-05-09,44A6B43B-A26A-4157-8F92-3614D39BD9EC,1.2696874
2021-05-12,44B1F2B7-0527-4234-A63F-17F6F1972629,4.424842
2021-06-15,44BC685F-2986-4A01-B114-BB73F54D9D78,4.415848
2021-05-23,44EF7B5B-2B46-4E74-95C1-3E0F78DEDEB6,4.415848
2021-06-11,44FF67E1-2E3C-4343-87EE-F657E17598D4,1.4175115
2021-05-13,451AC43A-7BF4-42A2-BABE-2A31ED915AB0,4.415848
2021-06-18,451C3E4D-3B8A-42C7-8634-2B0B4956E339,2.6498823
2021-05-22,452F63CA-0EB8-473F-A63F-0F57C3372CAE,1.8708608
2021-06-23,4536A399-F655-4573-A765-800707218CB9,0.653975
2021-06-10,45384E1E-58D5-41FB-B99E-347A0A367250,2.2223687
2021-05-17,4538FDE3-A4B2-4E07-8EFB-F4DF19842B9E,3.1017885
2021-06-17,454011F8-088C-409B-9E3F-8E3EA8CE3872,2.7977064
2021-05-13,454ACBFB-B738-4F2A-ACC5-0C152AD9BA32,1.2696874
2021-06-03,45619125-A425-4466-997F-30050EA33856,3.462058
2021-05-28,45628706-0BF4-484A-86F8-B3A324969A34,2.7977064
2021-05-11,4571F36A-AEDD-4AF0-907B-1BC5C5265E37,2.7977064
2021-06-15,458761F5-07F2-4A6B-A5F9-3E3606BADDBB,2.7977064
2021-06-22,45990CB2-AF60-48C1-AD38-066559238E7F,4.2184644
2021-05-10,459CA657-7D56-4E7E-8E1A-0CBFBB0D5D9A,2.7977064
2021-06-09,45A4342A-7202-49AD-B0A5-5E979BC13020,0.93726724
2021-05-10,45ABD776-D271-4CAE-9768-62142A003E68,2.674275
2021-06-10,45B2D299-7D6D-40F9-8C20-67F847CA69D9,3.1017885
2021-06-13,45B88E2D-E36F-4F37-8CD2-8C95F5450D64,2.0186849
2021-05-31,45BFA1DB-F6D2-4322-987A-DF14B3E5D287,2.2223687
2021-05-13,45E1CFF1-3500-4CE0-BFBF-F266C4F88280,0.78944325
2021-06-14,4608E74B-497F-4586-93B7-2F05216305FB,1.8708608
2021-05-20,4628F097-EFB3-4124-99DA-1915BC462AE9,2.2223687
2021-06-12,4644F05F-7350-49D2-BFA7-571979F1AF76,3.462058
2021-06-07,46487F28-FD5B-4808-B456-48BDDCA21894,0.653975
2021-06-06,4648BD5F-6ECE-41FA-9A49-2851B25E3BA3,4.415848
2021-06-20,4649465E-F045-4A2D-8C41-6DDEFDF26403,5.3964906
2021-05-16,4659D151-BC00-4337-B294-77C98CB36858,3.1586509
2021-06-04,465E52F7-443F-4B92-8376-45F8AAC2482B,1.0210189
2021-06-06,46829256-D8E1-49A5-85F7-4F8A3F6B86EC,2.3701928
2021-06-04,468E9DBB-7093-4901-A694-41ACD530FD5C,5.9903426
2021-06-27,469BE92B-768E-4E0D-9CD5-BB20539EA5FD,3.1017885
2021-06-27,469C0C8C-5DC6-4875-B22B-6C54E6094E2A,5.9903426
2021-06-26,46A2AB50-9F12-4C6D-B4B7-4885A0BEE656,1.2696874
2021-06-10,46B27AEE-72F0-4E1C-AFB1-D6133E21D596,1.8708608
2021-06-16,46B5EF95-F1D5-4794-A0CB-F6663C58EA22,3.462733
2021-06-03,46B7D06D-2AC5-4468-8F37-DABAE8F04445,5.3964906
2021-06-11,46BF7785-B340-43BD-A035-C73511AB2CCC,12.013412
2021-06-21,46C0E089-5224-411D-8835-5CDD0A62BF7C,3.462058
2021-06-23,46CB7666-EBC2-4949-A75E-D5949352D404,1.2696874
2021-06-05,46D5977F-BC57-4B90-8213-D366988FFAAB,7.461458
2021-06-12,46DF8956-3AE3-40F6-AF7F-707C175B696D,1.0210189
2021-06-18,46FA2E0B-343D-4E0D-BE7E-B6BA0C5E5247,4.415848
2021-06-14,46FB8594-FC87-496B-BE4B-5B4EF1756FA5,8.303047
2021-06-08,47051BD4-0613-40BB-80B6-2B0D3F88FBF2,7.461458
2021-06-19,471C590D-E500-4E96-9B09-2CF7AF617819,2.7977064
2021-06-06,4721741A-D3B6-4BFC-8D44-653ECAE8D4AB,1.0210189
2021-05-13,4728C56E-C90D-4ED7-8208-786479234527,6.78836
2021-06-10,472E0E78-FC95-418D-98D2-52B5FD114D38,1.2413495
2021-06-09,474B73A0-6481-4B9B-AEB6-9CC6DB239BC3,2.8811378
2021-06-08,4763E07B-ED7A-4B39-830A-27514B611E9F,2.0186849
2021-06-19,4771F29D-23D2-47D3-B81B-97BE7A2EAB5A,2.0186849
2021-06-04,47796D70-2761-4365-93B0-A9A2B3F656C5,2.7977064
2021-06-08,4786D1D7-5EE9-41B4-9046-03F94E4223F6,3.462733
2021-06-18,4795E4E0-8FCB-4B50-A08D-B9008DF7F78A,4.111766
2021-05-18,47A5FFA2-60B3-4DDC-A025-BDBC71636842,1.4175115
2021-06-17,47A90128-CF83-4548-937A-6B1783AEEAEA,1.8708608
2021-06-11,47AC0D13-4590-4616-82D2-24D929BDF23B,4.7579083
2021-05-17,47AC971A-A188-4790-8A66-0098DF351AC0,1.2696874
2021-05-20,47BC0A61-B0C2-43C2-99E4-3E10F3B5930E,1.4175115
2021-06-16,47BECA8E-03B7-45C7-8748-C7CDED163CE3,1.8708608
2021-06-10,47BF0088-BE24-4DF8-973C-4B14051F381F,2.0186849
2021-06-10,47BFB2DA-13A3-4039-93FC-836546F5C4B1,1.2696874
2021-05-31,47C8A736-A983-460A-AAE7-3788BD475AA0,3.462058
2021-06-22,47DE328C-0EAF-4443-BE9E-89FCA7F18FCA,2.3701928
2021-06-12,47E1B12D-C3F8-4026-969C-D3AB344B315E,1.8708608
2021-06-02,47F50744-80F8-452F-8A26-5731D35C5487,1.2696874
2021-06-07,48017EB0-D73E-4B91-A537-EB50298D16B1,5.3964906
2021-06-10,48033C2F-EE8A-4251-9995-8286E11DA9CA,4.7289243
2021-06-06,48050AFE-0265-45D0-ACA5-D0265B437264,10.903022
2021-05-27,4818DCB7-2F8D-4335-A4DD-2E1D45B6D782,1.2696874
2021-06-26,4818E6AE-84F9-4A54-9D2E-B6293E38CA6C,1.2696874
2021-06-05,4826FB53-33C4-497A-8B0E-42288D6FB494,0.653975
2021-06-08,4828C6EC-0952-4927-A527-4BDDE6E52A78,1.1342192
2021-06-03,483056DA-A13F-4DFE-B44D-424267472C46,2.8811378
2021-06-15,48407C46-7C56-4610-B038-9D7F26043CC3,2.3701928
2021-05-25,484263BE-F18D-4332-A96D-A35DB9A2AF5A,5.3964906
2021-06-12,48436DB1-7226-4FE8-BD57-3F0592B7854C,4.111766
2021-06-21,484A04AA-CCFE-4287-890D-5AEC3B1D029C,4.111766
2021-06-15,48657AF9-8313-47A8-8C2A-5A8310B4A4FC,3.7661402
2021-05-20,48685D5F-8424-480D-9A88-9B87C76E703F,0.93726724
2021-06-22,489930D7-9269-4A26-A534-5D722D0BCE75,2.7977064
2021-06-07,48A1A9AD-B23D-48A3-B5C4-245E59178CC4,2.2223687
2021-06-01,48A1F4A5-9C46-4683-8BE1-6B8FDA462C88,6.442666
2021-05-13,48A97E01-85D6-46DC-A191-C34BA68500CE,3.462058
2021-06-25,48B31C09-2334-4338-B079-1B414404A6C3,2.7977064
2021-05-21,48BAC988-099D-4FF7-B06B-43401B22D0A0,6.78836
2021-06-09,48C018FC-099D-4582-AD77-4797282AAC93,0.93726724
2021-05-18,48C54175-0108-4709-A7BF-C2F40926515E,6.78836
2021-06-24,48CE2141-9092-4221-A164-39271D8A563F,2.0186849
2021-06-05,48D3B546-3DD5-49BA-A7A0-B8139BB850FD,1.2696874
2021-05-30,48DF74E6-1BAD-4051-B54C-BD69E28E8D72,0.93726724
2021-06-11,48E15D19-A892-4C0D-9372-0CD162730729,6.78836
2021-05-30,48E7034E-F1ED-4ED2-B7D4-27B77F542414,4.7289243
2021-06-25,48F64FFF-036F-4676-B6A6-33169D82051B,1.2696874
2021-05-29,4900747D-CF24-4423-A15F-A13411CBEBD0,1.4245167
2021-05-15,491A6F75-E049-4CE2-B23C-19657351D2FA,1.2696874
2021-05-30,49295242-57C9-49F3-9705-AF424134A418,2.7977064
2021-05-20,493684DD-2761-475A-B9A3-EAD0EF701392,5.68626
2021-05-18,494AB210-58D0-4F37-9710-73A65E11837F,1.8708608
2021-06-10,49601DB3-72E7-4ACB-AC8B-7DEC1EB7F363,0.9802441
2021-05-30,49612787-7D5F-478D-BDDD-B15557C05C6F,5.3964906
2021-05-19,4970CB3F-36EC-40B5-AB3C-25322CB67943,3.462058
2021-06-24,4976D113-3D65-4D40-AD13-DA3A3D0FCBF4,1.8708608
2021-06-17,49793DC3-1DAA-4591-A859-68BF5BC59AD9,3.5680761
2021-06-05,498D8822-780C-4E7F-A539-AC71A9A55CCB,1.8708608
2021-06-17,4990AEFA-F877-4A71-960C-E35B41C75469,1.8708608
2021-06-12,49A26DA4-0E58-4CAA-85BB-5305D8A1B27D,3.462058
2021-05-17,49AF248F-7259-4B0B-942C-BBB1FAF4E9D8,0.5
2021-06-01,49C0F202-37FB-475B-B114-5FD6171083B6,2.0186849
2021-06-02,49C55F9E-F5CC-425D-A9DA-31E0EE1425FE,5.9903426
2021-05-18,49C8BA0F-8061-4EC3-82A3-D5DE659CE8D3,0.78944325
2021-06-22,49E1F414-C38E-4E16-9AC9-73BA43315F21,4.415848
2021-05-31,49EFCD84-5B1C-4DF6-B64D-EB59285DB418,3.462058
2021-06-01,4A07B42F-BFE0-4E86-A2EA-E4AB092F87CB,0.78944325
2021-06-13,4A085C9C-873D-445D-B11C-9585D7D9B980,2.7977064
2021-06-16,4A088ECE-C90D-40E1-B5DC-57B44B096C52,3.1187
2021-06-12,4A0EF7CE-2C73-470B-A357-F64552D93223,1.2696874
2021-06-09,4A14A23E-17BA-4FE0-88E2-A4B10CACEF79,3.11617
2021-06-27,4A1B85B5-BA64-4EE0-A850-4CB3622A1D78,0.78944325
2021-05-31,4A2A920F-2AFB-4DC8-9496-F11E85F5F35C,2.7977064
2021-06-07,4A2AC168-926E-4D55-A8CF-8296DE55D355,5.848814
2021-05-24,4A2D8404-4286-48C6-B809-69F6718F8025,3.8527863
2021-05-10,4A36EA83-4539-47B6-AE87-B049C981419D,2.7977064
2021-06-06,4A39AEDE-2AFC-4701-B574-CC6C73D7E7F5,5.1812477
2021-06-06,4A413CAC-840E-44FE-9248-2A3C0A21B719,1.2696874
2021-06-08,4A4D187C-091B-4052-9F6A-F462F5C80FB8,1.2696874
2021-05-21,4A7BD114-C7B9-4E07-AFCF-2AEC12CAC0A6,2.7977064
2021-06-08,4A82393C-9977-4C9D-8D19-DB090AC0A564,3.462058
2021-06-10,4A87C94A-D8E3-45C1-AFF0-789B8B8F488D,2.7977064
2021-06-17,4AC7E729-D7F9-4C4C-8646-109E1A018223,3.7661402
2021-05-10,4ADE3466-029D-4D9C-9CBA-827FAAFFD888,1.2413495
2021-06-22,4AE8BD11-0488-431F-9BE6-703F0DFA0D11,3.7661402
2021-05-13,4AE8C724-F649-43A2-8171-CFAD21294812,3.7661402
2021-05-11,4AF1B3F2-43B5-46F1-ACD8-0968227D00CC,7.461458
2021-05-12,4AF412C9-39C6-406E-B955-ADB3DD0ADF59,4.944584
2021-06-09,4AFBCFFC-51AE-4AB4-BC94-8B7401674175,5.9903426
2021-05-17,4B075162-A51A-404A-ABDB-79CB80B242D5,5.3964906
2021-06-10,4B0E5DBF-B0F4-40A7-B33F-5649FFD26661,4.424842
2021-06-09,4B0EC577-98D1-4D4B-A24D-46FD39C002BA,9.161621
2021-06-10,4B109B58-B5B2-4063-9E3D-FACFAC289FAB,3.462733
2021-05-18,4B1E6C96-5E7D-45A4-9FAB-22A5551F7EB0,6.8740835
2021-06-03,4B2A49AC-777C-4695-A2F5-F647DD4C0CBD,1.8708608
2021-06-05,4B2BB170-A5B3-4EC5-83D6-9253127E766D,4.111766
2021-06-12,4B2FC1A5-42F4-47D7-9B02-341B55808BFA,1.2696874
2021-05-18,4B328CC7-DB6F-49ED-9C4D-9AC8CEC72271,2.3701928
2021-06-16,4B3F48CD-1016-49B8-959D-B0161C70D482,2.0186849
2021-06-10,4B413349-3AA9-4BA6-B078-C5DF6E8458AC,1.8708608
2021-06-20,4B46E10E-D09A-4B97-AB68-F3936297BEFD,1.2696874
2021-06-07,4B47ADE8-E586-40BE-84DE-B3C6B49E44B6,3.1586509
2021-05-26,4B4D1FD2-521D-4881-AA77-5FE051E3BDE6,4.415848
2021-06-15,4B50D906-FFD2-4A3C-B5C3-ED104E45E495,3.462058
2021-06-10,4B55B854-CF39-4F77-B43C-82864804EE7A,2.2223687
2021-05-26,4B6760A3-856B-4C33-8047-FFDD7529BE25,2.3701928
2021-05-18,4B68CB73-1688-4A02-97CD-972167BF4DD6,4.424842
2021-06-27,4B6E0361-E2A0-4A23-987F-26EBB5CA3809,2.0186849
2021-06-16,4B744378-6121-4C99-9211-7EE5A624E329,4.415848
2021-05-11,4B7A1BEB-F617-4DC5-9232-38C75FD776E1,2.6498823
2021-06-14,4B7EA039-231E-4C7E-BC6A-183C13BD1CB2,1.2696874
2021-06-10,4B8AB776-F0C4-45E8-8AE4-AC8AC38529E9,2.7977064
2021-06-10,4B9CFE4C-83B9-4707-BFAA-2CF294597EC7,3.1017885
2021-06-09,4BA5CC4D-C7BA-408B-BF36-69010E3DC9EB,2.0186849
2021-06-23,4BA799C4-0D2E-4C43-B2F8-5B76B942F730,3.1787658
2021-06-11,4BB035AF-9E6B-4E9C-8636-32779237B85F,2.3701928
2021-06-10,4BBD49C0-51E7-4E13-B955-2591E9A840FA,1.2696874
2021-06-09,4BEAD103-9B5E-47D8-A7E2-96843A210822,4.415848
2021-06-26,4BEC54B5-46CA-40DD-832B-818FA33CA274,2.3701928
2021-06-16,4BEFE596-D41A-4FFB-B66D-F1B3C09BFE5A,2.3701928
2021-05-15,4BF7C6D5-3A0D-46C9-954E-25FC6738B59D,0.653975
2021-05-13,4C02D812-6C2D-44E6-AA01-FFB9A76718E7,8.303047
2021-06-06,4C0A11BA-6DFE-4FE4-8BE0-80B20CD4173D,0.78944325
2021-06-10,4C1ADEF1-2D85-40F3-AEE1-E973A6497C50,1.8708608
2021-06-08,4C2001ED-246C-499E-A4FC-706FD1828D45,1.2696874
2021-05-29,4C284295-99FF-4E6C-B42A-B13CBC0C8B9C,1.8708608
2021-06-24,4C2AEF5A-481D-4947-92FC-E2AD009DAAF2,5.9903426
2021-06-07,4C48E340-BC50-4DB9-A361-128EBE7C1659,1.0210189
2021-06-17,4C4C17E1-15C6-400B-80B3-749FC7A8FF86,4.7289243
2021-05-20,4C53D684-C7D6-496E-BF8D-D100385D6C60,4.1415496
2021-06-14,4C5EA7CA-7966-4FC3-BEF8-96F29E769EBB,1.0210189
2021-05-14,4C720C8C-6793-4D8E-B054-6B0C60ECC990,1.0210189
2021-06-21,4C809426-245D-40AC-9861-CA2CBC1F858F,3.462058
2021-06-17,4C8F38B2-A129-4B5C-9839-D523F52F8B0D,1.8708608
2021-06-13,4C9F9D3F-2BC4-4C1C-9334-04D88E5CBDF4,2.0186849
2021-06-23,4CB14B78-EAAC-4636-B2E4-6662720091A9,1.8708608
2021-05-23,4CC7CFEB-C8D8-40A1-9B16-F959CACD545B,3.462058
2021-06-13,4CC90054-4D26-41A9-B0D9-7CDF3D7DEE69,1.8708608
2021-05-21,4CC9298C-BFCA-48ED-836F-E5822C5CD833,2.0186849
2021-06-16,4CD77628-EF39-49DE-ABAA-135696B56F23,1.8708608
2021-06-03,4CD856B2-87A9-4329-8613-990D25E341B5,3.462733
2021-06-05,4CDB121B-76DE-4B7B-A22C-F2EB14F66032,10.450698
2021-06-20,4CE00BCD-0CE7-4B94-B4C4-10015C7D0732,2.3701928
2021-05-31,4CE1B20F-71B1-4A21-931C-CC9102A5B4ED,6.4842777
2021-06-06,4CE6FF82-E3C3-413F-BF5F-186F310B6DFC,5.092408
2021-05-16,4CE8583D-DBC6-4DC4-8290-275197506558,4.424842
2021-06-15,4CF38635-6B67-4155-83B8-10EACF94E1CE,3.1586509
2021-06-23,4CFD9317-B5F0-42CC-AEAB-0A8DFF0CEB77,7.9137816
2021-06-08,4D02FDF4-AA94-422C-994F-364669E9646D,1.2696874
2021-06-10,4D12E979-162E-41E8-9297-0FAFB9326233,1.4729251
2021-05-19,4D14A790-1B9A-4C8D-A0E0-CA2B55788700,4.111766
2021-05-25,4D15D644-AE1B-4FBD-B6BD-B5571AC02F72,0.93726724
2021-06-11,4D25A8D1-70A8-4FBF-B981-723DFA8687A6,2.7977064
2021-06-01,4D38309B-5858-4441-985C-5AEC6CA4BDB4,5.9903426
2021-05-22,4D3B2FCA-BD6F-459D-89E5-7A5E4A99E611,3.462058
2021-06-21,4D4876E4-0DDD-474C-988A-060F60FFFE25,2.0186849
2021-05-13,4D54B31A-3C20-44E0-B590-032E214566E4,2.0186849
2021-06-03,4D5582C0-D903-4DDA-961D-DA6BED1B92B1,0.93726724
2021-05-24,4D586602-AC7A-4DBD-B0E5-65B328FF03C7,2.7977064
2021-06-03,4D5EDE5D-F107-4F0E-B083-F27298F12FB5,4.2390647
2021-05-11,4D6857D5-AB95-4EAD-8C04-E4840C6EDAA3,1.0210189
2021-06-07,4D6F2834-7C3D-4E69-ACAB-2A94A599AB86,2.3701928
2021-06-09,4D748B7C-65CC-4183-9455-2DB03324E794,2.7977064
2021-06-03,4D83622A-B87A-4411-87F5-99F9D1B346C5,1.2696874
2021-06-17,4D87DA72-2149-4CA6-9408-150EF182FA4D,5.092408
2021-06-06,4D9171BC-ABE8-4CE9-A1C6-DDC5CEA26C2F,3.462058
2021-06-21,4DA83434-8F51-48E7-85FE-54710CC15C3D,2.6498823
2021-06-07,4DA8DA82-9C16-4952-960C-EA172F74AEDC,2.0186849
2021-06-21,4DAE529C-97CD-4EEA-881F-C9EFC055F2A4,9.161621
2021-06-07,4DB22294-E8A4-4962-94A4-87DB17926740,1.2696874
2021-05-24,4DB5E354-9751-47C7-9253-4D63236030E9,4.415848
2021-06-13,4DB82F24-9868-4940-9E64-BD4D667021BB,2.3701928
2021-06-21,4DC03394-57AA-478A-985C-CCE43B505150,4.111766
2021-06-18,4DC25CEF-472A-4730-8B56-4522561AF424,3.7661402
2021-06-03,4DC4E3C2-4F5F-4326-A25D-B88EF4514C1D,4.424842
2021-05-20,4DC942AA-9250-4329-9F74-A1C68FE7E67E,2.3701928
2021-06-19,4DDB97D7-4454-4371-8938-7FC7967BFB50,3.462058
2021-06-14,4DE759F0-A0B5-459A-9E65-0052A306B67F,1.2696874
2021-06-17,4DE89DED-E6FA-451C-8CB8-4CADCBF20CC1,2.0186849
2021-06-09,4DF2EF19-9228-41F5-B89C-B93B01EA74BE,1.8708608
2021-05-22,4DF73945-9F7A-4346-89DA-889CCAAE5F4D,4.415848
2021-06-05,4E088CD5-23AB-4B35-9469-358E9C5F64F4,2.6087146
2021-06-08,4E0E3264-0D85-44ED-9AE0-1069B9DEFD76,10.903022
2021-06-21,4E10E6B9-5C09-4F90-A893-5FD43567C218,2.6498823
2021-06-10,4E1AD469-7D0D-409E-994E-F1DDF0A6649D,1.8708608
2021-06-12,4E2394B8-870B-4C98-8144-B108C15F5E29,1.8708608
2021-05-17,4E2F31E3-A714-402A-A62B-C6BDA02F82EA,1.2696874
2021-06-11,4E3171C3-1CAE-4BE7-9989-4C89F46AE44C,6.78836
2021-06-10,4E3BBB1E-13B3-406C-B98B-42E48D5CCB1A,2.3227673
2021-06-24,4E548644-20F7-4D7E-890C-2C28C44D09DD,1.2696874
2021-05-26,4E72BC87-630F-424F-BDC1-9B223CBC3647,10.450698
2021-05-13,4E7D163C-E12A-45E4-B95A-3B3692030B54,3.1586509
2021-06-04,4E89F117-DCEF-4B2E-A642-D4A9E29D243C,0.93726724
2021-06-20,4E8EFE81-8C0A-42A3-8E18-F906E35629E6,2.0186849
2021-06-23,4E98F069-07A4-4F5C-B571-745772DF8E72,2.0186849
2021-05-21,4E9D5F5F-F05A-416F-9D16-30F93CA29C24,4.7289243
2021-05-14,4E9F3E07-A58D-4F8A-BC70-91DD4145FBFD,6.78836
2021-06-10,4EA860D9-2A95-489F-9E96-2B74102484BE,2.7977064
2021-06-09,4EAA73F3-F71B-4108-B516-AE1B0B78BAD9,1.0210189
2021-06-16,4EB18802-8B26-44C9-9590-8C00BEBD16C7,2.2223687
2021-05-10,4EB47BE1-A43D-461D-881C-D8CA8EFBCC38,3.462058
2021-06-14,4EB67028-8E61-45F1-908D-92CDBAC88F09,2.7977064
2021-06-12,4ED3E976-3937-43C8-AC65-CF7C2D9C7BA8,0.78944325
2021-06-18,4ED70DE6-7B62-4F05-95DF-1DD61CCA8A29,2.7977064
2021-05-30,4EDD96FB-20A0-4B0E-AC6E-F47DD6BE46CB,2.3701928
2021-06-15,4EE03F7F-6753-429B-9B9C-D6325202B96D,4.7289243
2021-06-08,4EE6A66C-640A-4EA1-A2EF-3B8B3300AAB8,4.7289243
2021-06-08,4EF0DFCA-FD4D-4AA7-9985-CA1F12463424,10.903022
2021-06-23,4EF13661-9306-47C0-883F-84D3D77D7949,1.2696874
2021-06-04,4EFC4A1F-759D-462A-8512-D0598056F1B7,2.2223687
2021-05-16,4EFCE991-1475-49C9-B58E-CEB1FFE850DB,12.013412
2021-06-11,4F02DEA1-F025-4E6F-8217-884ED92360A2,3.1586509
2021-06-22,4F03626C-A7D9-436C-932A-0EB4DFBC61E6,2.3701928
2021-06-13,4F050E80-4A57-46B7-BB37-F3C56CD8DF65,2.7977064
2021-06-27,4F0E64CF-681B-4726-8C07-427053E568F2,1.4175115
2021-06-14,4F144F7C-EA11-40E1-B762-A15E6459E44B,3.1586509
2021-06-19,4F168D04-790B-4FFF-A733-F1F491946D3D,3.7661402
2021-06-24,4F1C52B6-2E23-42C3-AF0F-9D2170899BC4,5.3964906
2021-06-15,4F1C66B2-2225-4E10-965D-DD716079A533,1.2413495
2021-05-18,4F1E09BA-7F88-4B71-9FC9-13E166BB7D4B,3.462058
2021-06-03,4F33FFC3-BB23-48E8-AF8C-595C7CF2C3C9,9.35426
2021-06-26,4F3FF216-2E93-4EF1-BCDD-9A959FB5091B,2.3701928
2021-05-21,4F40BF1C-E0AC-4B1F-BD32-328332FD01BA,5.6538386
2021-05-24,4F428EE3-B0DD-456C-992F-14B046ABD7E5,1.8708608
2021-05-21,4F4DD42A-7C9C-4F3F-884D-0A8ABAF18251,1.2696874
2021-06-27,4F60C7E4-D0DB-4A25-B4F7-66CFB9C25A1D,1.0210189
2021-05-15,4F8D2D5F-ECDE-42D4-88A9-5BAD9CF3078D,9.613945
2021-06-06,4F90BD97-58DF-48E2-80C7-44CE18E3CA84,2.7977064
2021-05-11,4FA448B1-1B15-40DC-A585-CE938F5D3063,3.1586509
2021-05-18,4FAAC533-0735-40F1-B6ED-02B5830F3E20,4.415848
2021-05-21,4FB94EA8-6DFC-4083-B08F-05385BE1165E,3.314234
2021-05-18,4FBECDE4-731D-4E7C-8E10-AF13D0C75F58,3.462058
2021-05-17,4FCACF64-E950-487D-9935-9A2DB28EA180,2.7977064
2021-06-26,4FE2BA6D-734D-4478-BB6A-EA749130B14A,9.161621
2021-06-11,4FE436A1-536E-426D-B020-474C8840CED2,6.78836
2021-06-11,4FF050A8-EDB6-46BD-81E3-66A2A4EC907B,1.4175115
2021-06-09,4FFC2D70-63AB-48ED-8580-A9CD1F68EE3A,1.8708608
2021-06-01,5001E6D0-F126-4469-9EE6-C18EF4EB98F6,3.1586509
2021-06-20,50128C62-9CBB-43C0-9ECF-5C7D206BDF39,2.2223687
2021-06-10,5027ED6A-39C7-4ACC-9A84-182115B58CD3,2.0186849
2021-06-09,502EC2EA-9A20-45C9-99B7-915390925E58,3.7661402
2021-06-25,50316A94-D935-41EE-81C0-98A2EA28B54A,5.9903426
2021-06-08,5059DB0F-8F5A-4424-B36E-9FF2D8D61434,5.68626
2021-06-25,505C3C88-32B9-4594-80C1-0FBC75ECBD82,3.462058
2021-05-19,506482F6-8E38-484D-A910-FB5A2017B846,3.7661402
2021-06-10,50730A44-538F-4D01-8215-8A2DC75B7292,4.111766
2021-06-04,5074349F-6ADC-40E3-BDB2-D23124566AAA,2.3227673
2021-06-04,50806007-BD55-4E68-AB88-E5E1456A080A,2.3701928
2021-06-14,508280E0-A528-4CDD-83B3-EA15ACDCC2D3,5.092408
2021-06-22,508BC1B0-A429-4EE3-B80E-3EC310B474BF,5.3964906
2021-06-17,5093FE21-0AB4-4BF7-9A5C-DDB452DDA82F,3.1017885
2021-06-09,50988AE7-AE5F-4F64-8567-0DE20A8F09D8,1.8708608
2021-06-11,50AF9F75-C86C-460C-BA1A-35B2CBCF22EE,1.2696874
2021-05-22,50B124BC-3900-45EB-9151-BA2523CC3FFD,1.2696874
2021-06-02,50B81C2A-28D3-4FA6-A1CA-1FC3D794A6B6,5.3964906
2021-06-08,50C1CCFA-10EE-4D34-80DD-ED8B4455A054,5.3964906
2021-05-13,50C6F7AC-83EF-48FE-A966-CF76357723A1,5.9903426
2021-06-27,50D20452-027E-47F0-8DF5-232CE7BC40B4,1.2696874
2021-05-31,50D74A9F-55C3-4751-A982-7A08ECC55CAB,2.7977064
2021-05-26,50FD473D-2A16-439D-80DA-9AAE7F494519,4.415848
2021-05-13,5108A3DC-1FE5-418F-A49E-48C5E8B63318,1.2413495
2021-06-13,510F96C2-A2AA-4BA7-B132-94E878CF6F9C,1.2696874
2021-06-08,5110312E-B256-40FB-B17A-8D288145037A,1.8708608
2021-06-09,51213DEB-41DA-47C9-893F-A8413E878DDE,2.0186849
2021-06-15,512362FC-08E4-45CC-9A1E-D833BBE667E5,10.450698
2021-06-26,5131F53F-3D3E-46A9-9744-4125F2E220C7,2.0186849
2021-06-15,5139D013-832A-4D2E-9FD1-AEDCC4E12023,2.7977064
2021-05-12,51402E3E-5227-4299-8CC9-917A60E35346,1.2696874
2021-05-30,51494190-7C15-4791-A944-2C7E2C17B6C8,1.2413495
2021-06-11,5156AD38-EEF7-4505-B2C5-1DD5B58A88E1,3.7661402
2021-06-06,515816C8-67EE-412B-9097-C50105F30542,1.8708608
2021-06-15,5158E4A3-44B7-485A-B9E4-8488EC082814,4.424842
2021-06-14,51654AAD-7769-4437-A574-9E5B42FA6C00,4.415848
2021-05-20,5179A7CE-B8EE-4F72-A699-F658811FE3A2,0.93726724
2021-06-20,517C4EEE-8403-4072-AE16-E0C4DE5BC125,10.450698
2021-06-10,518982E4-37D4-462B-9196-ED5B02946133,1.0210189
2021-06-10,5192DEBD-6C7E-4061-8C66-252A4984F45C,4.415848
2021-06-13,5194328C-5B32-49D5-BC5D-9874CEEF466D,1.7760245
2021-06-07,51B32DB0-0B12-4C69-B541-2E70A3714C40,1.2696874
2021-06-26,51B733BA-B8CD-4376-8373-AE504417940A,2.514414
2021-06-03,51CC6D6F-1F4C-4FA0-AC9C-2B7F0FF5C7EE,4.415848
2021-06-17,51D3B8E0-175B-43EE-812E-BAC0DE5249E4,1.8708608
2021-05-20,51DDCA29-D4A5-4897-8F75-2F01E636B715,3.462058
2021-06-06,51F127CD-4F38-42A9-9B40-A7C0EA3A72C7,1.8708608
2021-05-13,51FE4577-0AE7-4623-BE22-4B38CE3ADEA5,3.462733
2021-05-25,520187CD-37B7-49F0-B897-1F2BDEA40E1C,1.2696874
