resettable_device_id_or_app_instance_id,predicted_45,act_date
4810C745-7B46-4970-BD6A-2AC901C54315,3.8822773,2021-08-18
489A9D35-FE83-4585-87AF-9AAB39DB483E,1.4773767,2021-08-03
491A6F75-E049-4CE2-B23C-19657351D2FA,0.7343742,2021-05-15
49DFBEC1-A838-4F92-929E-09C7E6A8BDF0,0.7343742,2021-08-08
4A0EF7CE-2C73-470B-A357-F64552D93223,0.7343742,2021-06-12
4A1B85B5-BA64-4EE0-A850-4CB3622A1D78,0.7343742,2021-06-27
4A4D187C-091B-4052-9F6A-F462F5C80FB8,0.7343742,2021-06-08
4AA587C8-B1EC-498D-8674-15E40DE12BE5,0.7343742,2021-07-18
4AB7FBAB-0ABE-4CD6-BACF-0FF0A11D653B,11.857569,2021-08-12
4AC12A70-7FC3-4D93-A594-CFF4B6E5528A,0.7343742,2021-07-19
4B27972C-0C39-4166-AE14-702E2FF36BBA,2.3337407,2021-08-18
4B647EF5-AEE0-4E13-A56B-B5680A0CECE5,3.8822773,2021-08-11
4B743E99-F668-4897-9B49-279B255519B0,1.4773767,2021-05-19
4B7EA039-231E-4C7E-BC6A-183C13BD1CB2,1.4773767,2021-06-14
4BA799C4-0D2E-4C43-B2F8-5B76B942F730,2.8727129,2021-06-23
4C48E340-BC50-4DB9-A361-128EBE7C1659,0.7343742,2021-06-07
4C8E9FCC-FF7A-4D2E-ADE0-640347D11A74,1.4773767,2021-08-13
4CE1B20F-71B1-4A21-931C-CC9102A5B4ED,6.2986326,2021-05-31
4CE21E16-497B-4BBC-B51D-FD513309A633,2.8727129,2021-08-17
4D234ECC-182E-4047-8ED0-F8785771E978,0.7343742,2021-07-12
4D2AE7A5-C649-435C-BB9C-ABDCE936767E,1.4773767,2021-08-10
4D2EA227-CCDB-4EA2-8042-42B3BF513D08,2.8727129,2021-08-06
4D8CD255-FF9D-4C22-99DD-0E5169613F24,0.7343742,2021-06-07
4DAE529C-97CD-4EEA-881F-C9EFC055F2A4,5.241327,2021-06-21
4DCA7526-6CDC-4457-A8E0-EC3863946936,2.3337407,2021-07-08
4E2394B8-870B-4C98-8144-B108C15F5E29,1.4773767,2021-06-12
4E281418-015B-470D-8A8E-5146E169F383,0.7343742,2021-07-10
4E59DAE9-A97B-42AC-B347-99B435036576,2.3337407,2021-07-05
4E681C93-C73C-4815-AD90-037904CAB235,2.3337407,2021-08-06
4E8ADB0C-C34D-4D63-80E5-BF3FC8ADBCF1,1.4773767,2021-08-18
4EAF5D2E-7020-4A9E-8CB0-F912C7520814,0.7343742,2021-07-13
4EDC5D0B-D263-489E-95AD-7DB7A4421E69,0.7343742,2021-07-15
4EF0DFCA-FD4D-4AA7-9985-CA1F12463424,8.732318,2021-06-08
4F0270E6-DED9-4F21-8F0C-8BB2644DBDBC,3.8822773,2021-07-19
4F02DEA1-F025-4E6F-8217-884ED92360A2,2.3337407,2021-06-11
4F405043-AE5A-4584-8B12-293A062312E3,2.8727129,2021-08-17
4F40BF1C-E0AC-4B1F-BD32-328332FD01BA,5.241327,2021-05-21
4F428EE3-B0DD-456C-992F-14B046ABD7E5,1.4773767,2021-05-24
4F4DD42A-7C9C-4F3F-884D-0A8ABAF18251,0.7343742,2021-05-21
4FE1470F-6820-4581-9FCA-D5E0C521D1B6,1.4773767,2021-07-15
50095245-96D2-471B-A041-E4CFEC276EB7,0.7343742,2021-06-05
5020C7E8-1C7C-454F-B849-D6D360624165,2.3337407,2021-08-14
50404870-95DB-426A-988F-2E5FE60D3F91,0.7343742,2021-08-07
50C49A67-2174-4147-9C8B-593FB7A97029,0.7343742,2021-07-17
525F6336-7AA7-42FD-BB0C-5809F718F8B8,0.7343742,2021-07-24
52FE6EFA-75AC-4DFC-8F41-C683381D81D7,0.7343742,2021-07-08
532001CF-FDBB-40E9-8A67-5F2A77178906,0.7343742,2021-06-30
53348615-0973-4016-96AB-9DB3D7F5B162,2.3337407,2021-08-13
53355468-C516-4D13-B6EA-967A80CEBC19,0.7343742,2021-08-16
53485B0C-3C1D-40A8-8965-4A04DC612D27,2.3337407,2021-07-22
536D1010-5DB3-4281-8096-F68BDE2FD80F,1.4773767,2021-06-17
53974765-8BF7-4F80-8993-215C34698ED4,5.241327,2021-06-14
53BB1786-4C0B-49B1-8581-8650A49817C9,1.4773767,2021-06-11
53DADE6A-71F0-4335-AEAF-2DE0598D0E9E,1.4773767,2021-08-02
540789E7-7DE2-482D-B5C6-CA23C156ED34,0.7343742,2021-08-17
54096018-62C5-48D6-BA0D-15C2BEB70AA8,1.4773767,2021-06-11
54536E2D-221D-4D29-8ACC-960EBBE1D2E9,0.7343742,2021-06-08
54636C24-3D45-4A4F-A919-20147CC6D81A,2.3337407,2021-08-01
54852DFA-C8D4-489B-A3E2-550EB3617034,0.7343742,2021-07-05
54971070-E82D-4006-9FA1-21BEFC82902F,0.7343742,2021-08-06
550713EE-6193-467D-917B-CBEC11963303,5.241327,2021-05-26
550A8FAB-AC21-4EEF-A51F-11F6EC9C1865,1.4773767,2021-08-17
550C2995-9C67-4550-939F-A0CDE021E78F,0.7343742,2021-05-19
55216707-293F-4EBC-B764-314AE51D38EB,2.8727129,2021-08-13
55739DDD-725C-4813-B34D-D76534037C40,0.7343742,2021-08-07
55A2B89B-2308-4F6B-B1AB-3F432AD30A7C,6.2986326,2021-08-10
55C7652C-8465-4A05-AD83-FBFECDFBF98A,2.3337407,2021-07-05
55C9D949-E1F8-4EF5-97F8-A242B8581157,0.7343742,2021-07-12
55E11BEA-CD3F-4518-918A-C2DC913F1846,1.4773767,2021-07-25
563B998C-F98A-4127-893C-E6BE94F25944,3.8822773,2021-06-12
566619E0-9D3F-4594-8114-1138672FDDF8,0.7343742,2021-07-08
56A3F647-7966-4042-8F8F-67BB1728EFD0,0.7343742,2021-08-12
56B9602B-3D37-4A62-B221-D76EA066DBF1,0.7343742,2021-06-09
56D311E7-D3D7-49B7-A099-C222424490AC,2.3337407,2021-08-18
56DB6B75-C888-4517-90DF-9EC9BDC0B21F,0.7343742,2021-06-28
56E1A2A8-E2C7-4425-B8C1-3CBA4D20669B,1.4773767,2021-08-06
56E4B697-E304-4E50-A8F9-822E6A7761DF,2.3337407,2021-06-07
56F524CA-F52B-493C-8A57-C4951EADCDF5,1.4773767,2021-08-17
575A0F67-25AD-4F70-BCF2-6909CAEDE82E,3.8822773,2021-05-10
576D1A65-6439-4EDE-8716-2161BE753E89,6.2986326,2021-08-12
579C04F6-B502-4E1E-93B9-8322B2BC03C5,2.8727129,2021-06-14
57A03E78-9093-49E4-B61F-E53D14B50BA0,0.7343742,2021-06-08
57D44349-5E25-4A19-BB98-9CD7C6B228F2,1.4773767,2021-07-08
5817E929-E4E0-42F7-AD8E-EC71D16383D2,2.3337407,2021-06-25
58649FC5-A3C9-47DB-8D7B-972C6A9BEAF7,2.8727129,2021-06-30
58A6C5F4-E077-4C9E-BC3E-78234E5C756D,1.4773767,2021-06-03
58E25042-8406-4157-AEF0-2AEA7481F501,1.4773767,2021-06-22
58EFB0D7-432C-47A9-9E90-79C3FA425477,5.241327,2021-06-14
591DD94C-8829-4388-AFC4-31EDEC69177A,0.7343742,2021-07-14
599DAC64-9DE6-4349-919E-9E4D84A00763,0.7343742,2021-08-10
59A284E4-C278-47B6-AC6A-980EDA5CEA7E,1.4773767,2021-08-17
59B8B445-0F1A-43BB-8797-DA0536BC33DC,0.7343742,2021-06-18
59C674B7-AA47-4293-B003-9094D9E9151F,1.4773767,2021-06-16
59CDE56A-5321-4E58-872C-13CAD511EBDD,3.8822773,2021-07-06
59DBF620-C546-4D09-A755-F8BEE8951A50,2.3337407,2021-07-06
5A292CB5-5FFE-4103-BD2C-2FE300284CA2,0.7343742,2021-08-18
5A39AF03-1D4D-46A3-B979-A8C37EA03B1E,0.7343742,2021-07-08
5A3ECDB1-9936-4EF9-AE40-CADC2DB7A989,0.7343742,2021-08-16
5A490B7F-5715-453C-9405-F5F4517BB9EB,2.3337407,2021-07-04
5A7352F9-8C9B-4157-B41D-5DBDC1EEC6CC,5.241327,2021-08-17
5A776D6E-7CA0-4AE6-860A-EC67C0074FD3,0.7343742,2021-05-19
5A910CBA-3B3D-4E87-96DC-C1CCEFCEADC6,0.7343742,2021-07-08
5ABEC8EC-D913-4C66-8997-ABA44002F135,0.7343742,2021-05-21
5AD11454-5C01-4DC8-8DA9-2CB99A6A9AE6,0.7343742,2021-06-21
5B059689-4DBC-4E37-8736-6D9EA57EAB17,1.0200566,2021-07-06
5B211F55-4327-42F5-9B7B-713F6A54F086,0.7343742,2021-07-11
5B7828E2-8A2F-49D5-B815-30C1EE76EC15,0.7343742,2021-07-16
5C315899-7963-446D-BEAB-5853CD0A9387,1.4773767,2021-06-23
5C3B6625-B2CD-437B-878B-AC001630F8F7,0.7343742,2021-07-18
5C43B639-8A45-40AB-8869-097C47E8C011,1.4773767,2021-08-18
5C673DE3-28A5-44E9-BE8D-D4CA9B485F9E,2.3337407,2021-06-04
5CA7E056-B975-4527-85DA-A9BBA363A3C3,0.7343742,2021-06-08
5CF638C5-1FDE-4ABF-B550-B613B4EB3786,2.3337407,2021-08-18
5D76DA86-9CF5-4380-BE3C-D634483F7BD4,1.4773767,2021-05-24
5DAC422B-11B7-4AC4-B763-72BA3B2599A0,5.241327,2021-06-15
5DFA4D56-948B-4046-8933-C97E726F86FC,0.7343742,2021-07-08
5E1A0F2F-F232-4CD0-BE0E-F7C9660CF63B,0.7343742,2021-08-17
5E4CE28D-45C4-4F0E-9BB1-32713B2072A1,3.8822773,2021-05-31
5E626F1F-DA89-454C-AFF0-794C124D0D19,0.7343742,2021-06-08
5EC39FFB-E098-44AC-B6C3-67311F9493ED,1.4773767,2021-07-24
5F033514-FCE1-4200-82D9-BE72DA20D7B0,0.7343742,2021-08-17
5F5624DA-A48F-4F66-9B7E-EBF48562F6E9,1.4773767,2021-08-05
5F7160BC-0A74-48B5-B73E-EEE6960E7CBA,0.7343742,2021-07-13
5F7D326D-B94E-4A29-BA3E-9D7DBB8C31F1,0.7343742,2021-07-10
5FAC0255-3C7C-454A-A7F0-29196CB33F96,0.7343742,2021-06-09
5FBE42A1-A1D5-4935-8970-73110FFF0CA5,1.4773767,2021-06-09
5FDF14A5-CBD1-489B-ACE1-ED119339B00F,0.7343742,2021-06-17
6061F389-7994-403B-B987-C7C0DF479B06,1.4773767,2021-07-02
6070BE3A-0186-4B70-A5BB-2E7BD0B9D05F,1.4773767,2021-07-29
609CC839-F88A-459C-A49F-136E835B9DE7,2.3337407,2021-05-30
6120C6F5-8281-43F3-9CC7-A159B7AC1ADC,0.7343742,2021-06-09
61336E81-D261-4DAC-A2A9-0FFA6A2E3A00,1.4773767,2021-06-03
617511C3-69C9-4EEE-ADA0-9C0322E1F97B,0.7343742,2021-08-11
617E58C5-DBF7-46B0-AFFA-D98A970B30C4,0.7343742,2021-06-11
61ABFDCD-1AF0-497C-9CB4-C27E9918FD28,1.4773767,2021-05-31
61F84298-3DC0-4EEC-A9C5-0A459C053653,1.4773767,2021-05-15
62DDCFEB-EC44-4F76-ACF4-A34BAE935602,0.7343742,2021-08-18
62EB6384-0906-479F-9016-F42001317AFF,2.3337407,2021-07-08
62F5F812-CF37-47FE-8B5E-690EDA651FF6,1.4773767,2021-07-21
634C50C0-5DAE-487E-86A2-C199B3DA91E3,1.4773767,2021-06-14
639022F9-0A90-421D-8907-EFC3CBA3AFC5,2.3337407,2021-06-06
63ADCA7E-1642-45EA-8F33-093DE2FA5E7C,6.2986326,2021-05-31
63FEA165-EED4-4A82-B5A3-B0F51B8CE7F4,0.7343742,2021-06-14
647A98E3-1A24-4251-8202-F6346B4A144E,1.4773767,2021-06-06
657536AA-E753-4D7F-A756-48A647ACE005,0.7343742,2021-07-31
65AB092E-5B55-4632-8D5C-468B84A9BEBB,0.7343742,2021-07-15
65BFCF18-F6C7-4F6E-BBA5-4A89265ADA2E,3.8822773,2021-05-19
66932CDF-3A24-4281-A18D-E6322853FADA,2.3337407,2021-06-13
66C453B1-A80C-4F46-8742-6EEFFB0F362D,0.7343742,2021-07-09
66CE9DF7-03C7-4C70-B367-C1D3630C4234,5.241327,2021-05-31
66D23F6E-6AED-45CC-857B-0B40B9361B35,2.8727129,2021-05-27
66E09A6D-0787-47AD-9935-1E5412CB849B,5.241327,2021-06-13
66F904E9-99E2-4CB2-AD4D-45C468D6676B,1.4773767,2021-08-18
672811DB-2AD6-4F00-BD09-AF69910CD41B,3.8822773,2021-06-15
673BE997-FED9-49E8-9415-1E81693E4622,2.8727129,2021-07-30
675222FC-C6B5-4A28-B062-404925B2706A,0.7343742,2021-07-02
67872A55-7C2E-4DD7-95A3-4E06F968FBAC,0.7343742,2021-08-18
6801820E-63D5-43B6-B936-96FEA5763D76,1.4773767,2021-07-14
68227267-898E-44A9-A31D-9A5080AA0D1A,2.3337407,2021-06-06
68416273-4DAC-47A3-A1EE-EAB1DDCE2D5A,0.7343742,2021-06-21
689DCC39-DDA7-4350-B3EB-2D9BC39A5E2D,1.0200566,2021-06-08
690A56F9-64F7-4BAF-9FD7-FF882269B6ED,0.7343742,2021-08-18
6949436A-D739-48E7-8FA9-A64469A9438B,0.7343742,2021-06-07
6983BE1B-064C-4BA7-A547-4B369F45C120,1.4773767,2021-06-03
6986824A-2623-46B5-A012-8200C147E28F,2.8727129,2021-06-18
698DDE5E-C755-4565-9757-284C428B62B1,0.7343742,2021-07-17
69987DE2-64C6-4858-87C8-420A1ED42407,6.2986326,2021-05-20
69A218A4-104A-4691-8C71-2226C715F2EC,2.8727129,2021-06-07
69AF3C2E-7F7D-4CE6-A09A-1CB53FA80F70,2.8727129,2021-06-07
69C48061-D268-4429-8972-EB66325A2481,5.241327,2021-06-11
69C6FF05-EF60-472A-95AC-CA3F8BD2CAE6,1.4773767,2021-06-18
69CD032E-7A58-40E3-ABA9-8F71AC6F3288,1.4773767,2021-06-19
69D9CAF1-5F0F-4430-9A2F-8D4C981F5519,1.4773767,2021-06-26
6A1C7799-70E3-4AAA-9814-824B78302F46,0.7343742,2021-06-23
6A461B6E-0E9C-4D3C-A8B7-3DF35555447E,1.4773767,2021-08-18
6A7856F1-ACD4-4764-A83A-1A2FF7B3B9DD,1.4773767,2021-08-18
6A872296-4D97-46B0-99A7-136DF1B8730B,2.3337407,2021-05-23
6AA2235C-F22D-455A-B512-8FF36252530C,2.3337407,2021-05-28
6AB46ECA-9D7E-4215-A6D0-140FF368D902,1.4773767,2021-08-15
6ADECAF8-A40C-4E73-B058-C537EA6922E1,2.8727129,2021-07-18
6B1C4132-3CD5-485E-852C-7AE12945EC62,2.3337407,2021-05-16
6B4DB9B2-4E0D-496F-BCF9-BCA43432CB87,2.3337407,2021-08-16
6B632222-3488-4FCC-AD4A-1BDECAAFABE2,0.7343742,2021-07-20
6B762C24-A123-43A2-9C58-9E2E21DA3438,2.8727129,2021-07-08
6BB73DF1-7FD7-4F15-A5FA-ACD3AE6DCFB2,1.4773767,2021-05-26
6BE235C4-04A6-45C1-81D4-04ED9284C0F2,0.7343742,2021-06-30
6C2CB52E-56BD-4D03-9076-5508C24FCFE7,1.4773767,2021-07-11
6C69AFB8-4C2E-4041-8E4B-EFE802D179FB,2.3337407,2021-06-13
6CA34159-9F38-4794-BCE7-9C6A3ADD1A90,1.4773767,2021-06-03
6CABFF08-F984-4A70-A716-DCC1A70F6DDB,0.7343742,2021-07-28
6CEF62D9-F443-4B3C-AA70-38B10F29425A,0.7343742,2021-08-07
6D2906EA-0DD2-48A3-BBB8-1F593F4B527D,1.4773767,2021-07-05
6D8592F1-801D-4A41-8C9A-7D8390D70F4F,3.8822773,2021-07-08
6DC5D199-96C5-4C3C-95C6-A580E87E345A,2.3337407,2021-06-07
6DE46D54-C503-43C5-BF21-D7E40D25E16C,1.0200566,2021-05-26
6E20CCDF-BFE4-49D5-99F3-9B8B9BFF8E27,1.4773767,2021-08-16
6E271008-81AE-498C-A828-0BB9D1AC0FB5,2.3337407,2021-06-28
6E2B68F2-DB8A-496B-9B3F-5666706EC122,0.7343742,2021-05-24
6E3664E1-D042-404E-9621-60F581F0170F,0.7343742,2021-06-24
6E62E36E-92C0-40E4-B6D9-CF5A18FA3B54,1.4773767,2021-07-28
6E98B67B-CF50-41E4-8449-36151F6026E2,0.7343742,2021-06-20
6ED5C917-8FC3-4D4E-B9B1-DCA45ADF9601,0.7343742,2021-08-10
6EEEDF92-187E-433E-BB0E-6135734C6569,0.7343742,2021-05-23
6EFC4206-096C-4FA4-9FE0-5E201A1A3B2B,0.7343742,2021-08-10
6F2E6975-AD97-4065-B901-F916526B68C9,1.4773767,2021-06-27
6F3ED458-1FFA-46CC-AC84-C0E745FB8276,0.7343742,2021-07-05
6FFBF1E5-772B-4B30-B861-3F5A7981A4F1,0.7343742,2021-08-01
6FFDDCBC-6FDD-4956-B52E-B8D8EC2FB772,0.7343742,2021-08-12
7079BB6B-2D69-4C01-B1EF-B36C08758DB9,0.7343742,2021-06-24
70EDA323-A406-46AD-BFFD-6FA3DC1211F9,0.7343742,2021-08-15
70F60D07-02A5-4E54-ACB4-A60AFEC84EAF,2.3337407,2021-06-18
71238640-A590-4D84-A4F9-055FA6708CA7,2.3337407,2021-05-20
71422037-7D78-4B49-B1AE-8E852E46076D,1.0200566,2021-07-18
71477A70-21CB-44A3-B3D6-0C4FBFD48325,5.241327,2021-08-13
71496860-D3EF-4D14-821A-67E97D8A30EC,1.4773767,2021-07-12
71D60388-B7BF-4250-99B8-8CD66F35AFC8,1.4773767,2021-08-02
727EDC98-8671-4B6B-A836-4BD80F80F093,1.4773767,2021-08-06
72CC45FC-FDCD-49EE-A171-09219994E01A,12.914875,2021-06-13
72EC7131-DCFB-418D-BFB1-23B4E38F94FD,3.8822773,2021-05-10
72F149C1-EF39-41DF-992D-0DBAEEA67C5B,1.4773767,2021-07-13
72F4DAA5-65A2-4866-8802-A2264064ACB3,2.3337407,2021-08-18
732E2313-FCD2-4BB3-B7F4-277978F914A2,0.7343742,2021-06-12
74549EB5-9636-4EE3-8153-6BD68BC188F4,2.3337407,2021-08-17
7461CAEB-5C00-48C8-BFCC-C7ABFE6CB88C,0.7343742,2021-06-04
74926E45-4AF7-4774-A423-8120E27FC2D5,2.3337407,2021-06-28
749C8C89-4E49-47F7-AB98-A75073ADAE83,2.3337407,2021-05-14
74C36A52-B502-45A5-9CA9-8A78F9540A6B,1.4773767,2021-06-30
74F16D34-84FE-4B13-B78A-902957526226,0.7343742,2021-06-09
74F95EDC-5BCA-471B-A594-84FF9F301A7F,1.4773767,2021-07-19
753BAEBC-11BF-4C25-B2F2-8FD3A95A0820,1.4773767,2021-07-07
75695C6E-1188-4634-9716-859AF7405262,1.4773767,2021-07-11
76069B19-364E-4396-9E1A-745DD5835503,0.7343742,2021-06-24
76076C11-D1C6-42F4-8408-B66C565F1F25,0.7343742,2021-08-15
7647B051-9F24-44AA-BDBC-022F054DFDD1,0.7343742,2021-05-22
76760AC8-FA44-4C1F-BAD5-2C1775688B6E,1.4773767,2021-05-20
77286F39-3582-472C-8576-84DBC9A080E6,3.8822773,2021-08-17
77830F32-21D7-4A6C-8BBE-D44EBF581B02,1.4773767,2021-06-14
77895E54-3C7D-404C-908E-A54DA432D57C,0.7343742,2021-08-06
77D119D0-6D0D-4B09-A402-10FE9CBE3B33,0.7343742,2021-06-06
7812893F-C300-44BE-A5B5-8C2368B24B0B,3.8822773,2021-05-16
78129EF6-ECB3-40F9-BCC2-24B495074067,2.8727129,2021-06-04
78A57CC6-DC96-42C5-A11C-4044A8A8E707,1.4773767,2021-08-08
78ADC315-37E3-4957-AEB0-2DFEC071504F,3.8822773,2021-05-19
78E5A3B8-B282-428D-842D-033357A8B06B,3.8822773,2021-08-07
78F2492E-2949-4DD0-B135-80DC7C9074AB,0.7343742,2021-06-15
79364D49-C042-4184-80BE-4C475C7478AD,2.3337407,2021-07-18
7950F7D1-2C00-4BB2-B83D-44658AA4BB2E,0.7343742,2021-08-04
79591337-65E7-40CB-96AC-F2EFC3236C06,11.857569,2021-06-17
7973D80D-E470-4300-85E0-BC908892A1EF,2.3337407,2021-07-24
79751F7B-CD61-4072-9D50-9479978135B3,32.526505,2021-06-09
797B4855-5945-402F-885A-AF30248B09A6,0.7343742,2021-07-30
7985A191-5C80-42C4-9BBF-37E95C079171,1.4773767,2021-06-11
79C96A1A-E9F7-4BC7-AFA1-D68A8ABFC089,1.4773767,2021-07-11
79DD8CAC-B010-43F3-B0B5-0ECBCEA74116,0.7343742,2021-06-01
7A5AD031-1B24-4FF1-81F8-FB2DAC109740,0.7343742,2021-06-25
7A5F0184-80CA-42EA-833B-86F83B00518A,2.3337407,2021-05-10
7AA074EB-F510-407B-9B35-5BAF109766EC,1.4773767,2021-07-24
7AA1C399-239E-4A70-82FB-36424AD74462,0.7343742,2021-05-26
7B0EEDB6-58C3-4F92-A8AA-AFE2F2E8E012,0.7343742,2021-05-20
7B3B2BB3-AB2B-4022-AA26-4CF229D23EE6,0.7343742,2021-06-18
7B618091-49DC-4243-9A99-21771FC0E049,1.4773767,2021-05-18
7BA9BFFD-A82E-4749-A4A3-2984CC2A172E,2.3337407,2021-06-14
7BB39FFD-0F84-4C4F-B09C-48B528560C50,1.4773767,2021-08-02
7C49A1A5-F0DA-4547-9BE0-EF206E57A511,0.7343742,2021-08-12
7C5FF6BF-1878-4736-AE61-CC4992F164FF,5.241327,2021-06-02
7CAA5402-492F-4422-8F35-3F117443EF1B,0.7343742,2021-06-10
7CB109F6-6D94-4F59-9CBA-2763FE8E70C4,3.8822773,2021-07-08
7CC61A39-115A-4945-8655-B098DD19674A,1.4773767,2021-07-17
7CDDFCA2-06B9-4871-ADB6-BF7D3661C349,0.7343742,2021-06-13
7CE32791-7F29-4533-AB68-6D4B3B3B66D0,0.7343742,2021-06-12
7CEB1A8A-A414-43BE-9448-835B64122891,0.7343742,2021-07-07
7CF1B59B-7F30-4A4C-ABA7-E8D6D91DC887,1.4773767,2021-05-17
7CF85C82-AE24-4F1C-B9F6-23A736134E71,0.7343742,2021-07-12
7D1AAED1-3D21-45F8-8B1F-58FCA1106E62,0.7343742,2021-06-10
7D34CBC0-8C10-4B7E-A6D3-EA8CF83C2E06,0.7343742,2021-05-17
7D36D1E3-E811-484E-9A4C-2E79F7E0E689,2.3337407,2021-06-02
7D7FBCC7-8ACC-4288-83FF-8CAAB0EA1366,0.7343742,2021-06-24
7DB01990-71AC-4336-95B0-511790CBE136,2.3337407,2021-06-10
7DD625BF-6EFA-4462-A66B-F668950BFC3E,0.7343742,2021-07-23
7DFEDC34-B229-416C-8D8A-E4C8B648F66D,1.4773767,2021-08-10
7E55AD28-E0E3-4186-A7DF-65CAE5A084C2,2.3337407,2021-06-10
7E9813F7-68DC-41BF-A373-75590227032B,0.7343742,2021-08-17
7ECB4BBA-9DD9-4DF7-A75D-28D62A446DD3,0.7343742,2021-07-10
7EF75F7D-4199-4100-BA09-22A5C90118C0,5.241327,2021-05-28
7F426B8F-5D33-4054-A2BB-B3A04EEE719D,2.3337407,2021-08-08
7F4D2C85-5507-4634-93EE-36709CA4D8FB,2.8727129,2021-06-10
7FC9EF68-59AB-42DC-B06B-FEADEE72CFFC,0.7343742,2021-08-11
7FF40BC4-4FF6-441B-B6EE-89ACD60D7DD1,2.3337407,2021-08-18
7FFB9036-86D1-4BBC-AFBD-CC427262D4C2,0.7343742,2021-07-22
7FFD6AF1-E3AB-4277-8FB5-6EB02CD8E28A,0.7343742,2021-07-05
8004A77C-546E-4FE1-B18C-4AB10DD05FD4,0.7343742,2021-05-13
80142B8E-112C-4741-B188-3C8495134B03,0.7343742,2021-06-05
80189816-C649-480D-810F-81A97B5C5681,1.4773767,2021-06-11
8037F936-68F2-4108-9564-D9AEFEE001D5,3.057623,2021-08-17
807D2E4F-E329-4F15-8F16-8BE09609FB1A,3.8822773,2021-06-06
809BDC8F-5BEA-4F77-BF14-8DCF5BA68556,0.7343742,2021-08-12
80A90121-9D17-4B57-81CC-782DE71DEFB9,0.7343742,2021-05-14
80E5B0CA-BB32-4B82-902C-4022728FBC14,1.4773767,2021-08-16
80F10443-E5FF-4DD9-8A23-0DA3595D77FE,1.4773767,2021-06-26
80FAF311-65C5-481D-8AC5-14B678BB585C,1.0200566,2021-06-09
8141CC2C-DD8D-43AE-9320-80B18D39BA15,0.7343742,2021-08-10
815058BE-A7AC-42C7-A8E9-CD235B15AB24,1.4773767,2021-08-10
816F19C6-BA39-48DB-B93C-B7629B31027E,6.2986326,2021-07-05
81A7334F-D3C5-4145-9B15-78502AAFB933,3.8822773,2021-05-24
81D62DD9-BBC2-468C-9F77-22BF8496A080,1.4773767,2021-06-04
821CA57B-BD79-4BB6-B7E1-65BA9A5DDFD6,2.3337407,2021-08-17
825D913C-4A3D-4D70-B42B-B52D70082F09,0.7343742,2021-08-09
82B66AE7-4520-4232-9FC3-583180629E28,0.7343742,2021-08-16
8337E5EA-5752-42E5-9D99-A1E1EF903054,0.7343742,2021-05-21
8358FF29-1D1A-43F0-A9D5-3C386A3B91EB,0.7343742,2021-05-15
8372B6DF-206E-4510-96FF-43913133BD64,4.702355,2021-06-20
83B041FB-4F9E-4C25-A429-3E610D366A3E,0.7343742,2021-07-01
83BC3994-D352-4306-A4D4-B761580B9FD7,1.4773767,2021-07-27
8490A2FA-5986-4F1A-9874-E7625F8BB67C,5.241327,2021-06-07
84C9D75D-3E7B-4ABB-9B1A-611CB7837FE2,1.0200566,2021-06-11
84D6D16C-0077-4456-86E9-A9E3FBC5832E,0.7343742,2021-06-21
84FD1830-EFAE-494F-9475-F16BD305B3E0,0.7343742,2021-07-28
85144468-6E11-4D5F-AF33-D4A9A7B89D15,1.4773767,2021-08-08
8517E8BC-43F5-4EF6-9970-FDD7B224B9DC,1.4773767,2021-08-03
8535B021-99DF-43E1-A08A-37DC746AE6F5,0.7343742,2021-07-15
853CA95B-3BAB-429F-9427-DC3B9DA494F7,3.8822773,2021-08-17
856CA712-A937-4B9D-8E85-C04738EE9C70,1.4773767,2021-05-23
8577E81C-5DD4-4446-8967-A272234DB328,1.4773767,2021-08-17
85946BD7-0EDE-435C-A401-09B7C46BBFD3,1.4773767,2021-06-13
85967988-FC12-4304-9F23-D2D456049FA2,5.241327,2021-05-22
85A43585-7A38-4A24-8F16-681367CB48B5,2.8727129,2021-06-17
85AE4118-86C9-4089-B809-C5BB55D57909,0.7343742,2021-06-09
8645FFCA-7F40-4777-9360-FF5251C0AC38,1.4773767,2021-07-31
864951D4-340A-4670-BE8B-0B5D64EDAE7F,2.8727129,2021-05-10
865F39B0-C3CE-4686-B717-D4B43CFF240C,0.7343742,2021-08-07
86612045-2B33-4CB8-811D-DC6F45F371A2,0.7343742,2021-06-28
86EA7C57-80B2-4416-9187-BFAE1E6B158E,1.4773767,2021-05-11
87351AEA-207B-42D7-A6C2-E6701F185779,0.7343742,2021-07-10
87890035-0243-4D79-8B67-89563E9E97DB,0.7343742,2021-06-30
87D6B810-C3E1-44A3-93DD-059BD575DA85,1.4773767,2021-05-23
87E5025E-B133-42E1-BC44-C4C4E2E2EF3B,0.7343742,2021-07-17
8806D135-D8FA-457D-B7F6-4D44C0422ABC,0.7343742,2021-08-16
8819A337-87E9-43E9-8B8A-4038127AB3BD,0.7343742,2021-06-15
8834F16E-51CA-4B26-A6D1-5C3B4BB0854F,3.8822773,2021-07-31
8899A205-464E-4D0F-8281-C02D62E29265,0.7343742,2021-06-16
88A8DC7D-5C9A-407F-96A1-9B8D3DA5D4CC,1.4773767,2021-08-18
88CC1041-0AE9-4373-B80E-491CC1CE5852,2.3337407,2021-05-26
895D2A87-B8A7-4DA5-8767-0ED8F76ACBD0,1.4773767,2021-06-21
